id,region,land,group,vote_type,count_type,votes,land_str
165,Zwickau,14,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1408,Sachsen
165,Zwickau,14,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,202,Sachsen
165,Zwickau,14,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,175,Sachsen
165,Zwickau,14,buergerrechtsbewegungsolidaritaet,erststimmen,vorperiode,1030,Sachsen
165,Zwickau,14,buergerrechtsbewegungsolidaritaet,zweitstimmen,endgueltig,105,Sachsen
165,Zwickau,14,buergerrechtsbewegungsolidaritaet,zweitstimmen,vorperiode,384,Sachsen
165,Zwickau,14,buendnisgrundeinkommen,zweitstimmen,endgueltig,326,Sachsen
165,Zwickau,14,demokratieinbewegung,zweitstimmen,endgueltig,230,Sachsen
165,Zwickau,14,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,212,Sachsen
165,Zwickau,14,übrige,erststimmen,endgueltig,14239,Sachsen
165,Zwickau,14,übrige,zweitstimmen,vorperiode,478,Sachsen
166,Vogtlandkreis,14,wahlberechtigte,erststimmen,endgueltig,193081,Sachsen
166,Vogtlandkreis,14,wahlberechtigte,erststimmen,vorperiode,201934,Sachsen
166,Vogtlandkreis,14,wahlberechtigte,zweitstimmen,endgueltig,193081,Sachsen
166,Vogtlandkreis,14,wahlberechtigte,zweitstimmen,vorperiode,201934,Sachsen
166,Vogtlandkreis,14,waehler,erststimmen,endgueltig,142775,Sachsen
166,Vogtlandkreis,14,waehler,erststimmen,vorperiode,138790,Sachsen
166,Vogtlandkreis,14,waehler,zweitstimmen,endgueltig,142775,Sachsen
166,Vogtlandkreis,14,waehler,zweitstimmen,vorperiode,138790,Sachsen
166,Vogtlandkreis,14,ungueltige,erststimmen,endgueltig,2420,Sachsen
166,Vogtlandkreis,14,ungueltige,erststimmen,vorperiode,2656,Sachsen
166,Vogtlandkreis,14,ungueltige,zweitstimmen,endgueltig,1914,Sachsen
166,Vogtlandkreis,14,ungueltige,zweitstimmen,vorperiode,2095,Sachsen
166,Vogtlandkreis,14,gueltige,erststimmen,endgueltig,140355,Sachsen
166,Vogtlandkreis,14,gueltige,erststimmen,vorperiode,136134,Sachsen
166,Vogtlandkreis,14,gueltige,zweitstimmen,endgueltig,140861,Sachsen
166,Vogtlandkreis,14,gueltige,zweitstimmen,vorperiode,136695,Sachsen
166,Vogtlandkreis,14,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,49104,Sachsen
166,Vogtlandkreis,14,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,65743,Sachsen
166,Vogtlandkreis,14,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,42604,Sachsen
166,Vogtlandkreis,14,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,60466,Sachsen
166,Vogtlandkreis,14,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,15538,Sachsen
166,Vogtlandkreis,14,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,28172,Sachsen
166,Vogtlandkreis,14,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,16043,Sachsen
166,Vogtlandkreis,14,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,21885,Sachsen
166,Vogtlandkreis,14,dielinke,erststimmen,endgueltig,21809,Sachsen
166,Vogtlandkreis,14,dielinke,erststimmen,vorperiode,26707,Sachsen
166,Vogtlandkreis,14,dielinke,zweitstimmen,endgueltig,22578,Sachsen
166,Vogtlandkreis,14,dielinke,zweitstimmen,vorperiode,27617,Sachsen
166,Vogtlandkreis,14,bündnis90/diegrünen,erststimmen,endgueltig,5292,Sachsen
166,Vogtlandkreis,14,bündnis90/diegrünen,erststimmen,vorperiode,3540,Sachsen
166,Vogtlandkreis,14,bündnis90/diegrünen,zweitstimmen,endgueltig,4266,Sachsen
166,Vogtlandkreis,14,bündnis90/diegrünen,zweitstimmen,vorperiode,4569,Sachsen
166,Vogtlandkreis,14,freiedemokratischepartei,erststimmen,endgueltig,7836,Sachsen
166,Vogtlandkreis,14,freiedemokratischepartei,erststimmen,vorperiode,3533,Sachsen
166,Vogtlandkreis,14,freiedemokratischepartei,zweitstimmen,endgueltig,10154,Sachsen
166,Vogtlandkreis,14,freiedemokratischepartei,zweitstimmen,vorperiode,3836,Sachsen
166,Vogtlandkreis,14,alternativefuerdeutschland,erststimmen,endgueltig,36428,Sachsen
166,Vogtlandkreis,14,alternativefuerdeutschland,zweitstimmen,endgueltig,37217,Sachsen
166,Vogtlandkreis,14,alternativefuerdeutschland,zweitstimmen,vorperiode,9095,Sachsen
166,Vogtlandkreis,14,piratenparteideutschland,erststimmen,vorperiode,2746,Sachsen
166,Vogtlandkreis,14,piratenparteideutschland,zweitstimmen,endgueltig,415,Sachsen
166,Vogtlandkreis,14,piratenparteideutschland,zweitstimmen,vorperiode,2603,Sachsen
166,Vogtlandkreis,14,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,5693,Sachsen
166,Vogtlandkreis,14,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,1437,Sachsen
166,Vogtlandkreis,14,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,4322,Sachsen
166,Vogtlandkreis,14,freiewähler,zweitstimmen,endgueltig,1299,Sachsen
166,Vogtlandkreis,14,freiewähler,zweitstimmen,vorperiode,1537,Sachsen
166,Vogtlandkreis,14,parteimenschumwelttierschutz,zweitstimmen,endgueltig,2046,Sachsen
166,Vogtlandkreis,14,ökologisch.demokratischepartei,zweitstimmen,endgueltig,311,Sachsen
166,Vogtlandkreis,14,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1495,Sachsen
166,Vogtlandkreis,14,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,144,Sachsen
166,Vogtlandkreis,14,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,129,Sachsen
166,Vogtlandkreis,14,buergerrechtsbewegungsolidaritaet,zweitstimmen,endgueltig,79,Sachsen
166,Vogtlandkreis,14,buergerrechtsbewegungsolidaritaet,zweitstimmen,vorperiode,148,Sachsen
166,Vogtlandkreis,14,buendnisgrundeinkommen,zweitstimmen,endgueltig,355,Sachsen
166,Vogtlandkreis,14,demokratieinbewegung,zweitstimmen,endgueltig,255,Sachsen
166,Vogtlandkreis,14,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,163,Sachsen
166,Vogtlandkreis,14,übrige,erststimmen,endgueltig,4348,Sachsen
166,Vogtlandkreis,14,übrige,zweitstimmen,vorperiode,488,Sachsen
167,Waldeck,6,wahlberechtigte,erststimmen,endgueltig,186825,Hessen
167,Waldeck,6,wahlberechtigte,erststimmen,vorperiode,189728,Hessen
167,Waldeck,6,wahlberechtigte,zweitstimmen,endgueltig,186825,Hessen
167,Waldeck,6,wahlberechtigte,zweitstimmen,vorperiode,189728,Hessen
167,Waldeck,6,waehler,erststimmen,endgueltig,142852,Hessen
167,Waldeck,6,waehler,erststimmen,vorperiode,138632,Hessen
167,Waldeck,6,waehler,zweitstimmen,endgueltig,142852,Hessen
167,Waldeck,6,waehler,zweitstimmen,vorperiode,138632,Hessen
167,Waldeck,6,ungueltige,erststimmen,endgueltig,2214,Hessen
167,Waldeck,6,ungueltige,erststimmen,vorperiode,4931,Hessen
167,Waldeck,6,ungueltige,zweitstimmen,endgueltig,2119,Hessen
167,Waldeck,6,ungueltige,zweitstimmen,vorperiode,4216,Hessen
167,Waldeck,6,gueltige,erststimmen,endgueltig,140638,Hessen
167,Waldeck,6,gueltige,erststimmen,vorperiode,133701,Hessen
167,Waldeck,6,gueltige,zweitstimmen,endgueltig,140733,Hessen
167,Waldeck,6,gueltige,zweitstimmen,vorperiode,134416,Hessen
167,Waldeck,6,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,47269,Hessen
167,Waldeck,6,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,55444,Hessen
167,Waldeck,6,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,42232,Hessen
167,Waldeck,6,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,49063,Hessen
167,Waldeck,6,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,49341,Hessen
167,Waldeck,6,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,55217,Hessen
167,Waldeck,6,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,43446,Hessen
167,Waldeck,6,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,48420,Hessen
167,Waldeck,6,dielinke,erststimmen,endgueltig,8600,Hessen
167,Waldeck,6,dielinke,erststimmen,vorperiode,7253,Hessen
167,Waldeck,6,dielinke,zweitstimmen,endgueltig,9891,Hessen
167,Waldeck,6,dielinke,zweitstimmen,vorperiode,7356,Hessen
167,Waldeck,6,bündnis90/diegrünen,erststimmen,endgueltig,8062,Hessen
167,Waldeck,6,bündnis90/diegrünen,erststimmen,vorperiode,8486,Hessen
167,Waldeck,6,bündnis90/diegrünen,zweitstimmen,endgueltig,9660,Hessen
167,Waldeck,6,bündnis90/diegrünen,zweitstimmen,vorperiode,10872,Hessen
167,Waldeck,6,freiedemokratischepartei,erststimmen,endgueltig,9930,Hessen
167,Waldeck,6,freiedemokratischepartei,erststimmen,vorperiode,3579,Hessen
167,Waldeck,6,freiedemokratischepartei,zweitstimmen,endgueltig,13918,Hessen
167,Waldeck,6,freiedemokratischepartei,zweitstimmen,vorperiode,6452,Hessen
167,Waldeck,6,alternativefuerdeutschland,erststimmen,endgueltig,15438,Hessen
167,Waldeck,6,alternativefuerdeutschland,zweitstimmen,endgueltig,16411,Hessen
167,Waldeck,6,alternativefuerdeutschland,zweitstimmen,vorperiode,6774,Hessen
167,Waldeck,6,piratenparteideutschland,erststimmen,vorperiode,3177,Hessen
167,Waldeck,6,piratenparteideutschland,zweitstimmen,endgueltig,497,Hessen
167,Waldeck,6,piratenparteideutschland,zweitstimmen,vorperiode,2242,Hessen
167,Waldeck,6,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,442,Hessen
167,Waldeck,6,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,1159,Hessen
167,Waldeck,6,freiewähler,erststimmen,endgueltig,1910,Hessen
167,Waldeck,6,freiewähler,zweitstimmen,endgueltig,1268,Hessen
167,Waldeck,6,freiewähler,zweitstimmen,vorperiode,1013,Hessen
167,Waldeck,6,parteimenschumwelttierschutz,zweitstimmen,endgueltig,1329,Hessen
167,Waldeck,6,ökologisch.demokratischepartei,zweitstimmen,endgueltig,127,Hessen
167,Waldeck,6,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,900,Hessen
167,Waldeck,6,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,vorperiode,525,Hessen
167,Waldeck,6,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,45,Hessen
167,Waldeck,6,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,33,Hessen
167,Waldeck,6,buergerrechtsbewegungsolidaritaet,zweitstimmen,endgueltig,17,Hessen
167,Waldeck,6,buergerrechtsbewegungsolidaritaet,zweitstimmen,vorperiode,47,Hessen
167,Waldeck,6,sozialistischegleichheitspartei.vierteinternationale,zweitstimmen,vorperiode,71,Hessen
167,Waldeck,6,buendnisgrundeinkommen,zweitstimmen,endgueltig,203,Hessen
167,Waldeck,6,deutschekommunistischepartei,zweitstimmen,endgueltig,17,Hessen
167,Waldeck,6,deutschemitte,zweitstimmen,endgueltig,175,Hessen
167,Waldeck,6,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,155,Hessen
167,Waldeck,6,übrige,erststimmen,endgueltig,88,Hessen
167,Waldeck,6,übrige,erststimmen,vorperiode,545,Hessen
167,Waldeck,6,übrige,zweitstimmen,vorperiode,389,Hessen
168,Kassel,6,wahlberechtigte,erststimmen,endgueltig,222451,Hessen
168,Kassel,6,wahlberechtigte,erststimmen,vorperiode,224555,Hessen
168,Kassel,6,wahlberechtigte,zweitstimmen,endgueltig,222451,Hessen
168,Kassel,6,wahlberechtigte,zweitstimmen,vorperiode,224555,Hessen
168,Kassel,6,waehler,erststimmen,endgueltig,167855,Hessen
168,Kassel,6,waehler,erststimmen,vorperiode,160695,Hessen
168,Kassel,6,waehler,zweitstimmen,endgueltig,167855,Hessen
168,Kassel,6,waehler,zweitstimmen,vorperiode,160695,Hessen
168,Kassel,6,ungueltige,erststimmen,endgueltig,2577,Hessen
168,Kassel,6,ungueltige,erststimmen,vorperiode,5232,Hessen
168,Kassel,6,ungueltige,zweitstimmen,endgueltig,2452,Hessen
168,Kassel,6,ungueltige,zweitstimmen,vorperiode,4216,Hessen
168,Kassel,6,gueltige,erststimmen,endgueltig,165278,Hessen
168,Kassel,6,gueltige,erststimmen,vorperiode,155463,Hessen
168,Kassel,6,gueltige,zweitstimmen,endgueltig,165403,Hessen
168,Kassel,6,gueltige,zweitstimmen,vorperiode,156479,Hessen
168,Kassel,6,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,44425,Hessen
168,Kassel,6,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,54674,Hessen
168,Kassel,6,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,41736,Hessen
168,Kassel,6,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,48361,Hessen
168,Kassel,6,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,58759,Hessen
168,Kassel,6,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,62178,Hessen
168,Kassel,6,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,46769,Hessen
168,Kassel,6,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,53232,Hessen
168,Kassel,6,dielinke,erststimmen,endgueltig,14472,Hessen
168,Kassel,6,dielinke,erststimmen,vorperiode,13066,Hessen
168,Kassel,6,dielinke,zweitstimmen,endgueltig,18677,Hessen
168,Kassel,6,dielinke,zweitstimmen,vorperiode,13680,Hessen
168,Kassel,6,bündnis90/diegrünen,erststimmen,endgueltig,15466,Hessen
168,Kassel,6,bündnis90/diegrünen,erststimmen,vorperiode,16559,Hessen
168,Kassel,6,bündnis90/diegrünen,zweitstimmen,endgueltig,18935,Hessen
168,Kassel,6,bündnis90/diegrünen,zweitstimmen,vorperiode,19884,Hessen
168,Kassel,6,freiedemokratischepartei,erststimmen,endgueltig,9759,Hessen
168,Kassel,6,freiedemokratischepartei,erststimmen,vorperiode,3192,Hessen
168,Kassel,6,freiedemokratischepartei,zweitstimmen,endgueltig,15046,Hessen
168,Kassel,6,freiedemokratischepartei,zweitstimmen,vorperiode,6259,Hessen
168,Kassel,6,alternativefuerdeutschland,erststimmen,endgueltig,16501,Hessen
168,Kassel,6,alternativefuerdeutschland,zweitstimmen,endgueltig,17288,Hessen
168,Kassel,6,alternativefuerdeutschland,zweitstimmen,vorperiode,7977,Hessen
168,Kassel,6,piratenparteideutschland,erststimmen,endgueltig,1222,Hessen
168,Kassel,6,piratenparteideutschland,erststimmen,vorperiode,4624,Hessen
168,Kassel,6,piratenparteideutschland,zweitstimmen,endgueltig,794,Hessen
168,Kassel,6,piratenparteideutschland,zweitstimmen,vorperiode,3575,Hessen
168,Kassel,6,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,417,Hessen
168,Kassel,6,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,1218,Hessen
168,Kassel,6,freiewähler,erststimmen,endgueltig,1311,Hessen
168,Kassel,6,freiewähler,zweitstimmen,endgueltig,1003,Hessen
168,Kassel,6,freiewähler,zweitstimmen,vorperiode,839,Hessen
168,Kassel,6,parteimenschumwelttierschutz,zweitstimmen,endgueltig,1590,Hessen
168,Kassel,6,ökologisch.demokratischepartei,zweitstimmen,endgueltig,224,Hessen
168,Kassel,6,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,erststimmen,endgueltig,2180,Hessen
168,Kassel,6,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1589,Hessen
168,Kassel,6,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,vorperiode,796,Hessen
168,Kassel,6,marxistisch.leninistischeparteideutschlands,erststimmen,endgueltig,313,Hessen
168,Kassel,6,marxistisch.leninistischeparteideutschlands,erststimmen,vorperiode,325,Hessen
168,Kassel,6,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,184,Hessen
168,Kassel,6,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,165,Hessen
168,Kassel,6,buergerrechtsbewegungsolidaritaet,zweitstimmen,endgueltig,29,Hessen
168,Kassel,6,buergerrechtsbewegungsolidaritaet,zweitstimmen,vorperiode,51,Hessen
168,Kassel,6,sozialistischegleichheitspartei.vierteinternationale,zweitstimmen,vorperiode,89,Hessen
168,Kassel,6,buendnisgrundeinkommen,zweitstimmen,endgueltig,488,Hessen
168,Kassel,6,deutschekommunistischepartei,zweitstimmen,endgueltig,59,Hessen
168,Kassel,6,deutschemitte,zweitstimmen,endgueltig,360,Hessen
168,Kassel,6,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,215,Hessen
168,Kassel,6,übrige,erststimmen,endgueltig,870,Hessen
168,Kassel,6,übrige,erststimmen,vorperiode,845,Hessen
168,Kassel,6,übrige,zweitstimmen,vorperiode,353,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,wahlberechtigte,erststimmen,endgueltig,175992,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,wahlberechtigte,erststimmen,vorperiode,180203,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,wahlberechtigte,zweitstimmen,endgueltig,175992,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,wahlberechtigte,zweitstimmen,vorperiode,180203,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,waehler,erststimmen,endgueltig,133726,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,waehler,erststimmen,vorperiode,131446,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,waehler,zweitstimmen,endgueltig,133726,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,waehler,zweitstimmen,vorperiode,131446,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,ungueltige,erststimmen,endgueltig,2494,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,ungueltige,erststimmen,vorperiode,4632,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,ungueltige,zweitstimmen,endgueltig,2659,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,ungueltige,zweitstimmen,vorperiode,4193,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,gueltige,erststimmen,endgueltig,131232,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,gueltige,erststimmen,vorperiode,126814,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,gueltige,zweitstimmen,endgueltig,131067,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,gueltige,zweitstimmen,vorperiode,127253,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,39302,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,51386,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,38531,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,45872,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,54033,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,54630,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,42737,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,46913,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,dielinke,erststimmen,endgueltig,7281,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,dielinke,erststimmen,vorperiode,7277,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,dielinke,zweitstimmen,endgueltig,8746,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,dielinke,zweitstimmen,vorperiode,7584,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,bündnis90/diegrünen,erststimmen,endgueltig,5236,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,bündnis90/diegrünen,erststimmen,vorperiode,6333,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,bündnis90/diegrünen,zweitstimmen,endgueltig,7843,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,bündnis90/diegrünen,zweitstimmen,vorperiode,8868,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,freiedemokratischepartei,erststimmen,endgueltig,6594,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,freiedemokratischepartei,erststimmen,vorperiode,2513,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,freiedemokratischepartei,zweitstimmen,endgueltig,11096,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,freiedemokratischepartei,zweitstimmen,vorperiode,5014,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,alternativefuerdeutschland,erststimmen,endgueltig,16411,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,alternativefuerdeutschland,zweitstimmen,endgueltig,17173,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,alternativefuerdeutschland,zweitstimmen,vorperiode,7096,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,piratenparteideutschland,erststimmen,vorperiode,2283,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,piratenparteideutschland,zweitstimmen,endgueltig,430,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,piratenparteideutschland,zweitstimmen,vorperiode,1954,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,2392,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,608,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,2013,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,freiewähler,erststimmen,endgueltig,2375,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,freiewähler,zweitstimmen,endgueltig,1229,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,freiewähler,zweitstimmen,vorperiode,961,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,parteimenschumwelttierschutz,zweitstimmen,endgueltig,1031,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,ökologisch.demokratischepartei,zweitstimmen,endgueltig,135,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,854,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,vorperiode,521,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,35,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,41,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,buergerrechtsbewegungsolidaritaet,zweitstimmen,endgueltig,27,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,buergerrechtsbewegungsolidaritaet,zweitstimmen,vorperiode,55,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,sozialistischegleichheitspartei.vierteinternationale,zweitstimmen,vorperiode,55,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,buendnisgrundeinkommen,zweitstimmen,endgueltig,202,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,deutschekommunistischepartei,zweitstimmen,endgueltig,33,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,deutschemitte,zweitstimmen,endgueltig,210,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,147,Hessen
169,Werra-Meißner – Hersfeld-Rotenburg,6,übrige,zweitstimmen,vorperiode,306,Hessen
170,Schwalm-Eder,6,wahlberechtigte,erststimmen,endgueltig,188074,Hessen
170,Schwalm-Eder,6,wahlberechtigte,erststimmen,vorperiode,191354,Hessen
170,Schwalm-Eder,6,wahlberechtigte,zweitstimmen,endgueltig,188074,Hessen
170,Schwalm-Eder,6,wahlberechtigte,zweitstimmen,vorperiode,191354,Hessen
170,Schwalm-Eder,6,waehler,erststimmen,endgueltig,145743,Hessen
170,Schwalm-Eder,6,waehler,erststimmen,vorperiode,141665,Hessen
170,Schwalm-Eder,6,waehler,zweitstimmen,endgueltig,145743,Hessen
170,Schwalm-Eder,6,waehler,zweitstimmen,vorperiode,141665,Hessen
170,Schwalm-Eder,6,ungueltige,erststimmen,endgueltig,2656,Hessen
170,Schwalm-Eder,6,ungueltige,erststimmen,vorperiode,4836,Hessen
170,Schwalm-Eder,6,ungueltige,zweitstimmen,endgueltig,2691,Hessen
170,Schwalm-Eder,6,ungueltige,zweitstimmen,vorperiode,4684,Hessen
170,Schwalm-Eder,6,gueltige,erststimmen,endgueltig,143087,Hessen
170,Schwalm-Eder,6,gueltige,erststimmen,vorperiode,136829,Hessen
170,Schwalm-Eder,6,gueltige,zweitstimmen,endgueltig,143052,Hessen
170,Schwalm-Eder,6,gueltige,zweitstimmen,vorperiode,136981,Hessen
170,Schwalm-Eder,6,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,43514,Hessen
170,Schwalm-Eder,6,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,54162,Hessen
170,Schwalm-Eder,6,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,41795,Hessen
170,Schwalm-Eder,6,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,48747,Hessen
170,Schwalm-Eder,6,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,53892,Hessen
170,Schwalm-Eder,6,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,57944,Hessen
170,Schwalm-Eder,6,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,44847,Hessen
170,Schwalm-Eder,6,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,50052,Hessen
170,Schwalm-Eder,6,dielinke,erststimmen,endgueltig,7852,Hessen
170,Schwalm-Eder,6,dielinke,erststimmen,vorperiode,6890,Hessen
170,Schwalm-Eder,6,dielinke,zweitstimmen,endgueltig,9270,Hessen
170,Schwalm-Eder,6,dielinke,zweitstimmen,vorperiode,7442,Hessen
170,Schwalm-Eder,6,bündnis90/diegrünen,erststimmen,endgueltig,8003,Hessen
